epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.07674455642700195,0.0314660519361496,0.001,0.021148616448044777,0.011285470798611641
1,0.2025458961725235,0.020615771412849426,0.0009998947,0.03403834253549576,0.01255705300718546
2,0.2449093908071518,0.018900219351053238,0.0009997893,0.0613323375582695,0.009884113445878029
3,0.27338531613349915,0.01763312518596649,0.000999684,0.05689043179154396,0.010179420001804829
4,0.28615498542785645,0.01721889339387417,0.0009995787,0.16868571937084198,0.007281018886715174
5,0.3045383095741272,0.016445206478238106,0.0009994734,0.1201176717877388,0.008425083942711353
6,0.31852397322654724,0.01601576805114746,0.000999368,0.04414694383740425,0.01814291812479496
7,0.3281920254230499,0.015615887939929962,0.0009992628,0.020379677414894104,0.05934929847717285
8,0.3411940634250641,0.015146552585065365,0.0009991575,0.10552721470594406,0.009626188315451145
9,0.3520163297653198,0.014838818460702896,0.0009990523,0.08052805066108704,0.010170229710638523
10,0.35695236921310425,0.01456409227102995,0.000998947,0.012292690575122833,0.12590530514717102
11,0.36842167377471924,0.01424354501068592,0.0009988417,0.07045881450176239,0.015096044167876244
12,0.3748451769351959,0.014009286649525166,0.0009987365,0.016789080575108528,0.07111411541700363
13,0.3797428607940674,0.013820767402648926,0.0009986312,0.08881516754627228,0.011183095164597034
14,0.38496533036231995,0.013619654811918736,0.0009985261,0.16721314191818237,0.00742258271202445
15,0.3897269666194916,0.013513755053281784,0.0009984209,0.03258361667394638,0.019578643143177032
16,0.39712366461753845,0.013273189775645733,0.0009983156,0.2002159208059311,0.007045920938253403
17,0.4030076861381531,0.013111823238432407,0.0009982105,0.22540710866451263,0.006186934188008308
18,0.40737348794937134,0.013004577718675137,0.0009981054,0.24699991941452026,0.006588418502360582
19,0.40816670656204224,0.01285834051668644,0.0009980001,0.2391265481710434,0.006387391127645969
