epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.1313391923904419,0.027128979563713074,0.001,0.11238712817430496,0.008315338753163815
1,0.3079536557197571,0.014259210787713528,0.0009895193,0.138275608420372,0.009701557457447052
2,0.3550753593444824,0.012813430279493332,0.0009791484,0.22284777462482452,0.00603586295619607
3,0.3820875287055969,0.012040107510983944,0.0009688862,0.206259623169899,0.007224139291793108
4,0.3999134600162506,0.011557701975107193,0.0009587316,0.22669430077075958,0.006139739416539669
5,0.41068801283836365,0.011298082768917084,0.0009486833,0.24262270331382751,0.005930271465331316
6,0.42127957940101624,0.01099020428955555,0.00093874044,0.21604949235916138,0.006895699072629213
7,0.4298383295536041,0.010767418891191483,0.0009289017,0.292522132396698,0.0050398861058056355
8,0.4356416165828705,0.010615172795951366,0.00091916614,0.339734822511673,0.004606583155691624
9,0.4435039758682251,0.010432979092001915,0.0009095326,0.2815355658531189,0.0055839912965893745
10,0.44484370946884155,0.010337620973587036,0.00090000004,0.3346658945083618,0.0045775920152664185
11,0.4521455764770508,0.010146857239305973,0.0008905673,0.3129991292953491,0.004713903646916151
12,0.4560451805591583,0.010077808052301407,0.0008812335,0.35617318749427795,0.004310468677431345
13,0.4613463878631592,0.009972035884857178,0.0008719975,0.3855736255645752,0.0040557971224188805
14,0.46548208594322205,0.00984777882695198,0.0008628584,0.38683339953422546,0.004071814939379692
15,0.4691869914531708,0.009781301021575928,0.000853815,0.3949790298938751,0.004137915093451738
16,0.4735866189002991,0.009677641093730927,0.0008448663,0.415235310792923,0.004047641530632973
17,0.47465187311172485,0.00965204183012247,0.0008360115,0.39359384775161743,0.004169833846390247
18,0.47906750440597534,0.009528242982923985,0.0008272495,0.40056300163269043,0.004069275222718716
19,0.48095831274986267,0.00950615294277668,0.0008185792,0.41155341267585754,0.003990657161921263
20,0.4829409718513489,0.009425944648683071,0.00081,0.40987101197242737,0.003854163223877549
21,0.48403608798980713,0.009368222206830978,0.0008015106,0.37199461460113525,0.004306640475988388
22,0.4899975657463074,0.009309819899499416,0.0007931102,0.413444459438324,0.003831170964986086
23,0.4897838234901428,0.009284037165343761,0.00078479777,0.41714417934417725,0.004006374627351761
24,0.492317259311676,0.009200498461723328,0.0007765725,0.40997591614723206,0.00407882034778595
25,0.49298277497291565,0.009170003235340118,0.0007684335,0.3907279074192047,0.0038835613522678614
26,0.4965720474720001,0.009093363769352436,0.00076037965,0.3825649917125702,0.004404884763062
27,0.4997675120830536,0.009050059132277966,0.0007524103,0.4107879400253296,0.00377469789236784
28,0.5000454187393188,0.009032090194523335,0.0007445245,0.4214712381362915,0.004059397149831057
29,0.5007694363594055,0.008976306766271591,0.0007367214,0.4321359395980835,0.003912780433893204
