epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.03360217809677124,0.034571874886751175,0.001,0.0113691920414567,0.03251242637634277
1,0.10876582562923431,0.02485455386340618,0.0009998947,0.06584575772285461,0.010004737414419651
2,0.19059433043003082,0.020968478173017502,0.0009997893,0.08567676693201065,0.0134158656001091
3,0.23524731397628784,0.018972275778651237,0.000999684,0.02791474387049675,0.01186386588960886
4,0.2574782073497772,0.01818988099694252,0.0009995787,0.1817367821931839,0.007326007355004549
5,0.27709051966667175,0.017359014600515366,0.0009994734,0.16587604582309723,0.007928847335278988
6,0.2917904257774353,0.01690666563808918,0.000999368,0.09504976868629456,0.011935792863368988
7,0.3021019399166107,0.01642206497490406,0.0009992628,0.1604260802268982,0.00732030812650919
8,0.31228554248809814,0.016113106161355972,0.0009991575,0.17182523012161255,0.007851602509617805
9,0.3249744772911072,0.01569182612001896,0.0009990523,0.13849839568138123,0.008412383496761322
10,0.3303304612636566,0.015409897081553936,0.000998947,0.17399822175502777,0.0076537420973181725
11,0.34364965558052063,0.014993398450314999,0.0009988417,0.2197389453649521,0.006446786690503359
12,0.35028111934661865,0.014768118970096111,0.0009987365,0.24529597163200378,0.006423836573958397
13,0.35465091466903687,0.014568328857421875,0.0009986312,0.21951331198215485,0.006949509494006634
14,0.3612680435180664,0.014326737262308598,0.0009985261,0.246099591255188,0.006185215897858143
15,0.367146372795105,0.014180939644575119,0.0009984209,0.23213990032672882,0.006358894519507885
16,0.37193763256073,0.01404858659952879,0.0009983156,0.19096863269805908,0.007054136600345373
17,0.37713244557380676,0.013855081051588058,0.0009982105,0.12463395297527313,0.009821812622249126
18,0.3825654983520508,0.01369792316108942,0.0009981054,0.22134774923324585,0.0061370995827019215
19,0.3853655755519867,0.013480584137141705,0.0009980001,0.26154789328575134,0.005860787816345692
20,0.39365077018737793,0.013382510282099247,0.0009978951,0.26874205470085144,0.005765426438301802
21,0.3949107527732849,0.013266663067042828,0.00099779,0.13764804601669312,0.008643600158393383
22,0.39755794405937195,0.013172019273042679,0.0009976848,0.21255575120449066,0.007148627657443285
23,0.3988531529903412,0.013074594549834728,0.0009975797,0.24146433174610138,0.0063951462507247925
24,0.40820351243019104,0.012869657948613167,0.0009974745,0.2446272224187851,0.006505804136395454
25,0.40842923521995544,0.012867243029177189,0.0009973694,0.30521804094314575,0.005708414129912853
26,0.4112907648086548,0.012736872769892216,0.0009972644,0.24320808053016663,0.006501105148345232
27,0.4167137145996094,0.012679421342909336,0.0009971594,0.2545691132545471,0.0057490975596010685
28,0.4187009334564209,0.012585066258907318,0.0009970543,0.2757856547832489,0.005747565999627113
29,0.42350155115127563,0.012488656677305698,0.0009969493,0.30053454637527466,0.005221960134804249
30,0.42448630928993225,0.012299371883273125,0.0009968443,0.2714095711708069,0.005925333127379417
31,0.42550793290138245,0.012319350615143776,0.0009967393,0.24832262098789215,0.006465187296271324
32,0.43048712611198425,0.012203196063637733,0.0009966341,0.2577521502971649,0.006334968842566013
33,0.43271273374557495,0.012121705338358879,0.0009965291,0.2833332121372223,0.006031832657754421
34,0.43382972478866577,0.012121513485908508,0.0009964242,0.2039826661348343,0.008999492973089218
35,0.4387587904930115,0.011914515867829323,0.0009963191,0.3095957338809967,0.006055056117475033
36,0.43988844752311707,0.01199580729007721,0.0009962142,0.31509676575660706,0.005217731464654207
37,0.4441898763179779,0.011870545335114002,0.0009961093,0.30710408091545105,0.005799226928502321
38,0.44257399439811707,0.011775434017181396,0.0009960043,0.2481066882610321,0.006373385898768902
39,0.4477913975715637,0.011687137186527252,0.0009958994,0.28767862915992737,0.006005111150443554
