epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.034194499254226685,0.03423922136425972,0.001,0.010611852630972862,0.0720016211271286
1,0.1035529151558876,0.024986322969198227,0.0009998947,0.01872934214770794,0.013615600764751434
2,0.18452928960323334,0.021185552701354027,0.0009997893,0.11311586201190948,0.009555860422551632
3,0.2359316051006317,0.01894552819430828,0.000999684,0.06108018383383751,0.00965158361941576
4,0.2609403729438782,0.018060291185975075,0.0009995787,0.17396289110183716,0.00741272047162056
5,0.2812221348285675,0.01721860282123089,0.0009994734,0.17771337926387787,0.007666135206818581
6,0.2994205355644226,0.01661325991153717,0.000999368,0.10661879926919937,0.010339103639125824
7,0.3077143430709839,0.016215724870562553,0.0009992628,0.12362458556890488,0.008963259868323803
8,0.3216457664966583,0.01576271839439869,0.0009991575,0.15715406835079193,0.007306596264243126
9,0.33116284012794495,0.015474049374461174,0.0009990523,0.1664923131465912,0.0076017300598323345
10,0.3400469720363617,0.015082881785929203,0.000998947,0.16992329061031342,0.007745241746306419
11,0.35176724195480347,0.014713582582771778,0.0009988417,0.20861059427261353,0.006588101852685213
12,0.35872721672058105,0.014494131319224834,0.0009987365,0.2506239414215088,0.0059023103676736355
13,0.36264297366142273,0.014313788153231144,0.0009986312,0.21719613671302795,0.008711022324860096
14,0.37159451842308044,0.014004110358655453,0.0009985261,0.25563088059425354,0.006033619865775108
15,0.37858256697654724,0.013826698064804077,0.0009984209,0.1501714587211609,0.0077369557693600655
16,0.38266721367836,0.013677732087671757,0.0009983156,0.23553524911403656,0.0062056598253548145
17,0.3895385265350342,0.013449586927890778,0.0009982105,0.22998720407485962,0.006326742935925722
18,0.39511701464653015,0.01331991609185934,0.0009981054,0.23323498666286469,0.006056600250303745
19,0.3973996043205261,0.013133428059518337,0.0009980001,0.2932228744029999,0.005585931707173586
