epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.43969085812568665,0.010254564695060253,0.002,0.27714407444000244,0.006139051169157028
1,0.44325143098831177,0.010133315809071064,0.0019997894,0.29211515188217163,0.005762011278420687
2,0.4513479471206665,0.009991183876991272,0.0019995787,0.23517641425132751,0.00660938723012805
3,0.4596055746078491,0.00980023667216301,0.001999368,0.293871134519577,0.006252803839743137
4,0.4641435146331787,0.009680620394647121,0.0019991575,0.29481664299964905,0.005979523994028568
5,0.47263380885124207,0.009488110430538654,0.0019989468,0.30871421098709106,0.006299041677266359
6,0.48133984208106995,0.009330359287559986,0.001998736,0.20519641041755676,0.008833902888000011
7,0.48494434356689453,0.009219719097018242,0.0019985256,0.3383066654205322,0.006003714632242918
8,0.4943270981311798,0.009002693928778172,0.001998315,0.283707857131958,0.0063105919398367405
9,0.5008819103240967,0.008882761932909489,0.0019981046,0.33488234877586365,0.006298520136624575
10,0.5073613524436951,0.008740724995732307,0.001997894,0.26761236786842346,0.007558254525065422
11,0.5151423811912537,0.008577734231948853,0.0019976834,0.3134150207042694,0.006397262215614319
12,0.5204851627349854,0.008456356823444366,0.001997473,0.33496639132499695,0.006828777026385069
13,0.5267477035522461,0.008328432217240334,0.0019972625,0.34242725372314453,0.006743771024048328
14,0.5343876481056213,0.008161424659192562,0.0019970522,0.3246590197086334,0.006122917402535677
15,0.5319806337356567,0.008200827054679394,0.0019968417,0.27663418650627136,0.007705652620643377
16,0.5462987422943115,0.007918925024569035,0.0019966313,0.3790876269340515,0.006145126651972532
17,0.5533459782600403,0.007804466411471367,0.001996421,0.3616897761821747,0.006715184077620506
18,0.5573551058769226,0.0077071115374565125,0.0019962108,0.3519045412540436,0.006510952487587929
19,0.5623224973678589,0.0075641050934791565,0.0019960003,0.3594832122325897,0.006784108467400074
