epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.02907423861324787,0.030998319387435913,0.002,0.01290826965123415,0.01174403540790081
1,0.06618063896894455,0.02395048923790455,0.0019582969,0.03501976653933525,0.010507067665457726
2,0.14002642035484314,0.019980840384960175,0.0019174631,0.05907634273171425,0.009958372451364994
3,0.20906007289886475,0.01731232926249504,0.0018774809,0.02900496870279312,0.03076566942036152
4,0.23578967154026031,0.016408449038863182,0.0018383323,0.11088559776544571,0.008524339646100998
5,0.2579866945743561,0.0156390517950058,0.0018000001,0.0007276617106981575,0.10482212901115417
6,0.2759859561920166,0.014964450150728226,0.001762467,nan,nan
7,0.2915375232696533,0.014434682205319405,0.0017257167,0.1179293692111969,0.008644030429422855
8,0.29829108715057373,0.014257009141147137,0.0016897327,0.008223910816013813,0.012632674537599087
9,0.31285780668258667,0.013800254091620445,0.001654499,0.19056656956672668,0.007133864797651768
10,0.3231298327445984,0.013407734222710133,0.00162,0.1965213268995285,0.0070634582079946995
11,0.3339011073112488,0.013050480745732784,0.0015862203,0.16749583184719086,0.007935098372399807
12,0.33950579166412354,0.012941495515406132,0.001553145,0.23147231340408325,0.0062001352198421955
13,0.34899240732192993,0.012693367898464203,0.0015207593,0.1871412694454193,0.006892690435051918
14,0.3567604124546051,0.012456623837351799,0.001489049,0.2131897509098053,0.007052124943584204
15,0.36201801896095276,0.012320837005972862,0.001458,0.21248644590377808,0.006386099383234978
16,0.37019234895706177,0.012134627439081669,0.0014275982,0.1321379691362381,0.00962963979691267
17,0.3736431896686554,0.012020507827401161,0.0013978304,0.1927814781665802,0.008054953068494797
18,0.37881261110305786,0.011872546747326851,0.0013686835,0.2621377110481262,0.006066173780709505
19,0.3821123242378235,0.011783708818256855,0.0013401441,0.23963241279125214,0.0058296057395637035
20,0.3859950304031372,0.01168984267860651,0.0013121997,0.21866999566555023,0.007115196902304888
21,0.3897911310195923,0.01155132707208395,0.0012848384,0.24560882151126862,0.005792864598333836
22,0.39726722240448,0.011425495147705078,0.0012580474,0.09413596987724304,0.01255757175385952
23,0.3975449204444885,0.011386186815798283,0.0012318151,0.28653058409690857,0.0052395896054804325
24,0.40050917863845825,0.011305367574095726,0.0012061296,0.28400540351867676,0.005320349242538214
25,0.40219181776046753,0.011237424798309803,0.0011809799,0.21721455454826355,0.00824742577970028
26,0.4044661819934845,0.011188270524144173,0.0011563544,0.2930992841720581,0.0051035587675869465
27,0.40927523374557495,0.011077150702476501,0.0011322426,0.29911574721336365,0.005514380056411028
28,0.41082310676574707,0.0110322842374444,0.0011086335,0.2865193486213684,0.005560652818530798
29,0.41291874647140503,0.010948044247925282,0.0010855168,0.22992615401744843,0.006395348813384771
30,0.4155495762825012,0.010888577438890934,0.001062882,0.2574833035469055,0.00760647514835
31,0.4179914593696594,0.010815578512847424,0.0010407191,0.32695472240448,0.00472024641931057
32,0.41759607195854187,0.010779977776110172,0.0010190184,0.2994159460067749,0.005536911077797413
33,0.4253259003162384,0.010693036019802094,0.0009977702,0.23385535180568695,0.007561799138784409
34,0.4243844747543335,0.010654257610440254,0.000976965,0.3540465533733368,0.004624461755156517
35,0.42739787697792053,0.010617848485708237,0.00095659366,0.31726711988449097,0.005257975775748491
36,0.4302433431148529,0.010534174740314484,0.0009366471,0.3241901993751526,0.005320483818650246
37,0.43250054121017456,0.01050085574388504,0.00091711653,0.29573559761047363,0.00564039358869195
38,0.43316584825515747,0.010434526950120926,0.00089799316,0.3561854660511017,0.004763157572597265
39,0.43294060230255127,0.010416105389595032,0.0008792684,0.3027537763118744,0.00567193329334259
