epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.3972622752189636,0.011510200798511505,0.002,0.27977171540260315,0.005656582303345203
1,0.40568748116493225,0.011198247782886028,0.0019997894,0.31032416224479675,0.005436306819319725
2,0.41264286637306213,0.011031853966414928,0.0019995787,0.3270508348941803,0.0050604999996721745
3,0.4167553782463074,0.01091082114726305,0.001999368,0.31388866901397705,0.005455659702420235
4,0.41958388686180115,0.010807824321091175,0.0019991575,0.22949010133743286,0.006491036619991064
5,0.4242331385612488,0.010713784955441952,0.0019989468,0.29534998536109924,0.005803166422992945
6,0.43113985657691956,0.010561575181782246,0.001998736,0.3512362539768219,0.004856315441429615
7,0.43276384472846985,0.010479899123311043,0.0019985256,0.3050916790962219,0.0056039937771856785
8,0.43596959114074707,0.0104035260155797,0.001998315,0.3207365870475769,0.006006296724081039
9,0.43991905450820923,0.010327302850782871,0.0019981046,0.3508591055870056,0.004962702747434378
10,0.44491392374038696,0.010227089747786522,0.001997894,0.34157127141952515,0.0049965824000537395
11,0.4466414451599121,0.010153739713132381,0.0019976834,0.3292195796966553,0.0059583839029073715
12,0.448476642370224,0.010103066451847553,0.001997473,0.3284320831298828,0.005424198694527149
13,0.4514700770378113,0.010027747601270676,0.0019972625,0.31791961193084717,0.0055913482792675495
14,0.4525556266307831,0.010000843554735184,0.0019970522,0.3293727934360504,0.005065751262009144
15,0.4588330090045929,0.009851031005382538,0.0019968417,0.3362206816673279,0.005523256491869688
16,0.46092721819877625,0.009798487648367882,0.0019966313,0.3501259386539459,0.005459567531943321
17,0.4636864960193634,0.009757192805409431,0.001996421,0.3544531762599945,0.004996951203793287
18,0.46574243903160095,0.009705424308776855,0.0019962108,0.36447229981422424,0.005297542084008455
19,0.46608778834342957,0.009639870375394821,0.0019960003,0.36548155546188354,0.004992385394871235
20,0.4717969000339508,0.009568953886628151,0.0019957903,0.3233647048473358,0.005389405880123377
21,0.47297921776771545,0.009525624103844166,0.00199558,0.32727137207984924,0.005808626767247915
22,0.4745224714279175,0.009485078975558281,0.0019953696,0.3494863212108612,0.005315815564244986
23,0.47638842463493347,0.009414657019078732,0.0019951593,0.36615315079689026,0.005152957513928413
24,0.4777780771255493,0.009400551207363605,0.001994949,0.36493629217147827,0.00528398621827364
25,0.4795737564563751,0.00936547014862299,0.0019947388,0.2551167905330658,0.0075422851368784904
26,0.48376473784446716,0.00929305236786604,0.0019945288,0.3040938079357147,0.006952465046197176
27,0.4869740307331085,0.009205067530274391,0.0019943188,0.3536655604839325,0.005542348604649305
28,0.4885505735874176,0.009175971150398254,0.0019941085,0.33938196301460266,0.005383945535868406
29,0.4916607737541199,0.009109207428991795,0.0019938985,0.28556162118911743,0.006833381485193968
