epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.11897118389606476,0.030723590403795242,0.001,0.08060652017593384,0.012555551715195179
1,0.27537137269973755,0.01743536815047264,0.0009998947,0.12834766507148743,0.011972920037806034
2,0.32514506578445435,0.015633542090654373,0.0009997893,0.21525968611240387,0.0067259748466312885
3,0.3511602580547333,0.01467639859765768,0.000999684,0.18147876858711243,0.008305100724101067
4,0.3697660565376282,0.014119220897555351,0.0009995787,0.2253294289112091,0.006514688953757286
5,0.37838393449783325,0.01384167093783617,0.0009994734,0.26085880398750305,0.005915163550525904
6,0.38967961072921753,0.013468113727867603,0.000999368,0.24295155704021454,0.005931778345257044
7,0.3967919647693634,0.013216136023402214,0.0009992628,0.2990160286426544,0.005219489801675081
8,0.4035205841064453,0.013065028935670853,0.0009991575,0.2936512529850006,0.005118321627378464
9,0.41001227498054504,0.012818342074751854,0.0009990523,0.3197006583213806,0.004879954271018505
10,0.4131737947463989,0.01273770909756422,0.000998947,0.31964829564094543,0.004761192947626114
11,0.4178941249847412,0.012557631358504295,0.0009988417,0.14281851053237915,0.011084037832915783
12,0.4220408499240875,0.012426490895450115,0.0009987365,0.24755865335464478,0.005893244873732328
13,0.42725929617881775,0.012336872518062592,0.0009986312,0.31662264466285706,0.004910947754979134
14,0.4304458796977997,0.01223608385771513,0.0009985261,0.3344246745109558,0.004551757592707872
15,0.43365365266799927,0.012158048339188099,0.0009984209,0.3177172541618347,0.004991811700165272
16,0.4359770715236664,0.01211044006049633,0.0009983156,0.3207486867904663,0.004660059232264757
17,0.4380451440811157,0.012069843709468842,0.0009982105,0.3467559516429901,0.004711751360446215
18,0.4394966661930084,0.01194288395345211,0.0009981054,0.37221914529800415,0.004455615300685167
19,0.44180187582969666,0.011887134984135628,0.0009980001,0.35534122586250305,0.0044707017950713634
