epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.03154769539833069,0.03363797813653946,0.001,0.02326672151684761,0.011858330108225346
1,0.09500862658023834,0.02255341038107872,0.0009998947,0.005016125272959471,0.06711965799331665
2,0.14971210062503815,0.020002413541078568,0.0009997893,0.008485843427479267,0.06472646445035934
3,0.20019122958183289,0.01778387650847435,0.000999684,0.12600338459014893,0.008289038203656673
4,0.22964438796043396,0.016628079116344452,0.0009995787,0.07448188215494156,0.00992395170032978
5,0.2323627918958664,0.016784988343715668,0.0009994734,0.006892241071909666,0.05744311586022377
6,0.25180020928382874,0.015849702060222626,0.000999368,0.12022055685520172,0.008511844091117382
7,0.2710564136505127,0.015154289081692696,0.0009992628,0.1748468428850174,0.007154080551117659
8,0.28363990783691406,0.01468946784734726,0.0009991575,0.182613343000412,0.006564767565578222
9,0.29774194955825806,0.014303804375231266,0.0009990523,0.1502733677625656,0.007765242364257574
10,0.3034950792789459,0.014039578847587109,0.000998947,0.151383176445961,0.00982682965695858
11,0.3127027451992035,0.013746688142418861,0.0009988417,0.1900891363620758,0.006428250577300787
12,0.3226678967475891,0.013471340760588646,0.0009987365,0.032652996480464935,0.01776398904621601
13,0.3292904794216156,0.013307349756360054,0.0009986312,0.24066102504730225,0.006003301125019789
14,0.33889707922935486,0.013001290149986744,0.0009985261,0.21994782984256744,0.006923316046595573
15,0.3430323302745819,0.012882960960268974,0.0009984209,0.19352424144744873,0.006706511601805687
16,0.3516000509262085,0.012676678597927094,0.0009983156,0.24943400919437408,0.005669283680617809
17,0.35411927103996277,0.012574972584843636,0.0009982105,0.14588452875614166,0.007876931689679623
18,0.35820621252059937,0.012461165897548199,0.0009981054,0.26505666971206665,0.005671176128089428
19,0.3627106547355652,0.012352336198091507,0.0009980001,0.25240519642829895,0.006079068873077631
20,0.3673687279224396,0.012221579439938068,0.0009978951,0.24524135887622833,0.006000325083732605
21,0.3698488473892212,0.012125532142817974,0.00099779,0.2642260491847992,0.005763104651123285
22,0.3752606213092804,0.01201945636421442,0.0009976848,0.23676460981369019,0.006126911845058203
23,0.37582674622535706,0.011967767961323261,0.0009975797,0.26138535141944885,0.005828540772199631
24,0.3795115649700165,0.011879609897732735,0.0009974745,0.2686333656311035,0.005844663828611374
25,0.3815312385559082,0.011773002333939075,0.0009973694,0.29318565130233765,0.0053298864513635635
26,0.383103609085083,0.011751021258533001,0.0009972644,0.2458982765674591,0.005861526820808649
27,0.3884991407394409,0.011650157161056995,0.0009971594,0.2854374945163727,0.005585149396210909
28,0.3886859118938446,0.01161244697868824,0.0009970543,0.3017615079879761,0.005305182654410601
29,0.39124590158462524,0.011530972085893154,0.0009969493,0.2831033170223236,0.0056512062437832355
