epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.03560829162597656,0.0309493038803339,0.002,0.0033430461771786213,0.012900342233479023
1,0.10515658557415009,0.02170487493276596,0.0019582969,0.059565890580415726,0.010569444857537746
2,0.19646957516670227,0.01788673736155033,0.0019174631,0.0,0.16856351494789124
3,0.23902614414691925,0.016317928209900856,0.0018774809,0.15145382285118103,0.007345589809119701
4,0.26656702160835266,0.015369667671620846,0.0018383323,0.06848809868097305,0.00939579401165247
5,0.2858962416648865,0.01477748341858387,0.0018000001,0.08167928457260132,0.013227883726358414
6,0.30024081468582153,0.01424428354948759,0.001762467,0.18649287521839142,0.0068994928151369095
7,0.31588220596313477,0.013759717345237732,0.0017257167,0.1935998499393463,0.007747953291982412
8,0.32820433378219604,0.013395097106695175,0.0016897327,0.226260706782341,0.006947795860469341
9,0.34484514594078064,0.01292660553008318,0.001654499,0.18722054362297058,0.007597137708216906
10,0.3541179299354553,0.012622389011085033,0.00162,0.2018001675605774,0.007466841489076614
11,0.3661048710346222,0.012221220880746841,0.0015862203,0.19803638756275177,0.007525208406150341
12,0.375752329826355,0.011983271688222885,0.001553145,0.21816520392894745,0.00901002623140812
13,0.38437554240226746,0.011800151318311691,0.0015207593,0.26504290103912354,0.005951487924903631
14,0.3961579203605652,0.011456132866442204,0.001489049,0.24168290197849274,0.007140648551285267
15,0.404021680355072,0.011233889497816563,0.001458,0.19615764915943146,0.008534875698387623
16,0.4138074219226837,0.01098704431205988,0.0014275982,0.1559014469385147,0.00911907572299242
17,0.42068761587142944,0.010797277092933655,0.0013978304,0.20605790615081787,0.007177698891609907
18,0.42868056893348694,0.010599141009151936,0.0013686835,0.24598675966262817,0.006673023570328951
19,0.434314489364624,0.010443276725709438,0.0013401441,0.3028678596019745,0.006152358837425709
20,0.44312912225723267,0.010223941877484322,0.0013121997,0.21835993230342865,0.008120913058519363
21,0.44951683282852173,0.010057076811790466,0.0012848384,0.26743581891059875,0.0059364731423556805
22,0.4603149890899658,0.009849236346781254,0.0012580474,0.2660325765609741,0.007583016064018011
23,0.4655361473560333,0.009696930646896362,0.0012318151,0.2881053686141968,0.006427171640098095
24,0.47279486060142517,0.009527305141091347,0.0012061296,0.33915001153945923,0.005603096913546324
25,0.4796169102191925,0.009342307224869728,0.0011809799,0.2647289037704468,0.006546542514115572
26,0.48617810010910034,0.009185017086565495,0.0011563544,0.3668835759162903,0.005512394942343235
27,0.49661368131637573,0.00898686982691288,0.0011322426,0.3298540413379669,0.005996646359562874
28,0.5008571743965149,0.00886098388582468,0.0011086335,0.3494051694869995,0.0061295414343476295
29,0.507858157157898,0.008736854419112206,0.0010855168,0.30179595947265625,0.006970412563532591
30,0.5125195980072021,0.008628835901618004,0.001062882,0.35836437344551086,0.006428634747862816
31,0.521355390548706,0.008417557924985886,0.0010407191,0.34753450751304626,0.00614510104060173
