epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.21346530318260193,0.02046460658311844,0.002,0.09885741025209427,0.008291704580187798
1,0.29620516300201416,0.014884429052472115,0.001999836,0.16433829069137573,0.007550083566457033
2,0.32179364562034607,0.014115405268967152,0.0019996718,0.1842450648546219,0.00684219878166914
3,0.33481264114379883,0.013644537888467312,0.0019995077,0.021148689091205597,0.04068431258201599
4,0.348158061504364,0.013308747671544552,0.0019993437,0.18058547377586365,0.007241589017212391
5,0.35738053917884827,0.01295284740626812,0.0019991796,0.2073109745979309,0.007288970518857241
6,0.3681308329105377,0.012643019668757915,0.0019990157,0.23430711030960083,0.006407442968338728
7,0.37362197041511536,0.012486685067415237,0.0019988515,0.008944828994572163,0.1344515085220337
8,0.3833395540714264,0.012224644422531128,0.0019986876,0.24613456428050995,0.0067647830583155155
9,0.3947623670101166,0.011954238638281822,0.0019985235,0.06391976028680801,0.01284202840179205
10,0.40091654658317566,0.011762880720198154,0.0019983596,0.02028702385723591,0.06506331264972687
11,0.4105706214904785,0.01150533277541399,0.0019981957,0.10565640777349472,0.0114484503865242
12,0.41600140929222107,0.01129859872162342,0.0019980317,0.25199005007743835,0.006518040783703327
13,0.42253682017326355,0.011146957986056805,0.0019978678,0.12253426760435104,0.008163797669112682
14,0.4261356592178345,0.011015941388905048,0.001997704,0.28868940472602844,0.006446163635700941
15,0.43344277143478394,0.010836891829967499,0.00199754,0.2364760935306549,0.006887586787343025
16,0.4424766004085541,0.010606830008327961,0.0019973759,0.19103945791721344,0.007969073951244354
17,0.4521300494670868,0.010380009189248085,0.001997212,0.31521162390708923,0.0059219892136752605
18,0.45869070291519165,0.010217109695076942,0.001997048,0.2872450649738312,0.005802521947771311
19,0.46255260705947876,0.010066580958664417,0.0019968844,0.2817138731479645,0.006359024439007044
20,0.47421446442604065,0.009839991107583046,0.0019967204,0.05856432020664215,0.02066115476191044
21,0.48302608728408813,0.00962483324110508,0.0019965565,0.2247653603553772,0.007078445516526699
22,0.48921307921409607,0.009463447146117687,0.0019963928,0.31103628873825073,0.005307335406541824
23,0.49496331810951233,0.009307445958256721,0.001996229,0.3315586745738983,0.0066838678903877735
24,0.5031720399856567,0.009156104177236557,0.0019960653,0.3254072666168213,0.005785111337900162
25,0.5112050771713257,0.008949569426476955,0.0019959013,0.23691126704216003,0.007727073505520821
26,0.517609715461731,0.008829192258417606,0.0019957377,0.29513195157051086,0.007066925056278706
27,0.5271117091178894,0.008640955202281475,0.001995574,0.3321915864944458,0.005944027565419674
28,0.5334885120391846,0.008497984148561954,0.00199541,0.3715406656265259,0.005711415782570839
29,0.5400080680847168,0.008364226669073105,0.0019952464,0.3557978868484497,0.006527263671159744
30,0.5410715937614441,0.008290853351354599,0.001995083,0.2729179561138153,0.007120422553271055
31,0.5486859679222107,0.008162279613316059,0.0019949193,0.17477163672447205,0.009470094926655293
32,0.5555925965309143,0.008013305254280567,0.0019947554,0.32723578810691833,0.006883624941110611
33,0.5593872666358948,0.007951643317937851,0.0019945917,0.33748844265937805,0.006962950341403484
34,0.5637637972831726,0.007839595898985863,0.001994428,0.18458609282970428,0.009030703455209732
35,0.5684214234352112,0.007753381971269846,0.0019942643,0.26601457595825195,0.008150388486683369
36,0.571467399597168,0.007681391201913357,0.0019941006,0.25635194778442383,0.008263709954917431
37,0.5779520273208618,0.0075704436749219894,0.0019939372,0.18885403871536255,0.009016120806336403
38,0.5806605815887451,0.007496482692658901,0.0019937735,0.3039107024669647,0.007878980599343777
39,0.5843695998191833,0.007413048762828112,0.0019936098,0.3522128164768219,0.006725769490003586
40,0.5885982513427734,0.007343095261603594,0.0019934464,0.35641705989837646,0.007294221315532923
41,0.5905949473381042,0.007275422569364309,0.0019932827,0.32482051849365234,0.007714131381362677
42,0.59504234790802,0.007193251978605986,0.0019931193,0.2636460065841675,0.009244396351277828
43,0.5994195342063904,0.007138700224459171,0.0019929556,0.2031707912683487,0.00943063572049141
44,0.5999922752380371,0.00709269056096673,0.0019927921,0.3609561026096344,0.00762683292850852
45,0.6048299670219421,0.007015696261078119,0.0019926287,0.3857531249523163,0.006501078139990568
46,0.6048048734664917,0.007021149154752493,0.0019924652,0.31741416454315186,0.008213970810174942
47,0.6097749471664429,0.006911618635058403,0.0019923015,0.3826946020126343,0.006351198069751263
48,0.6142438650131226,0.006854225881397724,0.001992138,0.29264986515045166,0.008690410293638706
49,0.6155692934989929,0.0068097240291535854,0.0019919747,0.2911178469657898,0.008838803507387638
