epoch,dice_coef,loss,lr,val_dice_coef,val_loss
0,0.21694642305374146,0.019690677523612976,0.002,0.1364251673221588,0.008824645541608334
1,0.30497121810913086,0.014019564725458622,0.0019997894,0.13516832888126373,0.008210684172809124
2,0.3309568464756012,0.013300553895533085,0.0019995787,0.16188426315784454,0.007653491571545601
3,0.34810686111450195,0.012782488949596882,0.001999368,0.14339466392993927,0.00988384336233139
4,0.36012083292007446,0.012453380972146988,0.0019991575,0.12030649185180664,0.009038560092449188
5,0.3710080683231354,0.012105279602110386,0.0019989468,0.2561679780483246,0.006022978108376265
6,0.3780662715435028,0.011960402131080627,0.001998736,0.2392800897359848,0.006784495897591114
7,0.388985812664032,0.011635176837444305,0.0019985256,0.1914084255695343,0.00773684773594141
8,0.39959535002708435,0.01134561188519001,0.001998315,0.2638798654079437,0.006114483345299959
9,0.4124949276447296,0.01104009710252285,0.0019981046,0.012841788120567799,0.0835665836930275
10,0.4125470817089081,0.011055565439164639,0.001997894,0.2251511663198471,0.007687997072935104
11,0.4315561056137085,0.010513139888644218,0.0019976834,0.03735571354627609,0.02310691401362419
12,0.4401114881038666,0.010288717225193977,0.001997473,0.3313441574573517,0.00588658032938838
13,0.45287200808525085,0.009989600628614426,0.0019972625,0.2714824974536896,0.00727113476023078
14,0.46107929944992065,0.009744078852236271,0.0019970522,0.31322529911994934,0.006640618201345205
15,0.4757843017578125,0.009409543126821518,0.0019968417,0.30605876445770264,0.006100425962358713
16,0.48994216322898865,0.00910151470452547,0.0019966313,0.17079271376132965,0.008663049899041653
17,0.5054928064346313,0.008782408200204372,0.001996421,0.3289642333984375,0.006882423534989357
18,0.5176481604576111,0.00850511435419321,0.0019962108,0.2972466051578522,0.006913466844707727
19,0.5286610126495361,0.008230273611843586,0.0019960003,0.17362450063228607,0.00871204026043415
20,0.542788028717041,0.007976768538355827,0.0019957903,0.253835529088974,0.010056372731924057
21,0.5572752356529236,0.007678949739784002,0.00199558,0.3349994122982025,0.0077519724145531654
22,0.5659633278846741,0.007499316241592169,0.0019953696,0.28225016593933105,0.00994692649692297
23,0.5775424838066101,0.007257889490574598,0.0019951593,0.35564127564430237,0.008310121484100819
24,0.5881062150001526,0.007080478593707085,0.001994949,0.37124374508857727,0.006606196518987417
